user_id,timestamp,ip_address,location,device_type,login_status,session_duration,access_resource,activity_count
USR019,2025-02-03 13:59:51,103.28.167.82,"Semarang, Indonesia",mobile,success,17.85,admin_panel,27
USR011,2025-03-11 13:55:20,180.244.138.176,"Semarang, Indonesia",mobile,success,24.94,API,55
USR029,2025-03-08 10:53:29,180.244.56.184,"Yogyakarta, Indonesia",desktop,success,45.32,dashboard,1411
USR004,2025-02-06 17:19:22,36.68.108.40,"Surabaya, Indonesia",tablet,success,17.33,dashboard,81
USR015,2025-01-03 08:59:35,182.1.117.233,"Semarang, Indonesia",desktop,success,30.43,dashboard,31
USR005,2025-01-17 17:14:33,103.28.4.3,"Surabaya, Indonesia",tablet,success,49.94,database,64
USR024,2025-03-17 15:49:49,114.121.125.39,"Surabaya, Indonesia",tablet,success,27.55,dashboard,54
USR009,2025-03-01 16:32:05,103.28.186.129,"Jakarta, Indonesia",tablet,success,18.14,database,88
USR020,2025-03-14 10:57:50,180.244.87.203,"Makassar, Indonesia",desktop,success,31.63,database,16
USR036,2025-01-24 12:06:30,114.121.132.186,"Medan, Indonesia",tablet,success,46.96,dashboard,97
USR010,2025-03-26 11:10:32,182.1.102.122,"Yogyakarta, Indonesia",tablet,success,13.05,database,47
USR018,2025-02-24 14:54:22,103.28.129.56,"Surabaya, Indonesia",mobile,success,42.25,API,60
USR018,2025-02-09 12:14:07,114.121.161.31,"Surabaya, Indonesia",mobile,success,57.3,API,34
USR026,2025-02-24 09:14:13,36.68.182.83,"Makassar, Indonesia",tablet,success,27.12,dashboard,59
USR021,2025-02-08 17:50:58,180.244.222.184,"Medan, Indonesia",mobile,failed,23.93,dashboard,11
USR026,2025-03-31 08:25:35,182.1.250.17,"Makassar, Indonesia",tablet,success,37.16,API,93
USR004,2025-02-12 10:52:45,114.121.115.180,"Surabaya, Indonesia",tablet,success,55.77,API,72
USR002,2025-03-06 14:51:58,114.121.54.236,"Medan, Indonesia",mobile,success,13.19,dashboard,77
USR009,2025-03-09 15:44:20,182.1.183.120,"Jakarta, Indonesia",tablet,success,10.15,database,31
USR035,2025-02-19 11:12:33,114.121.91.143,"Yogyakarta, Indonesia",tablet,success,27.84,dashboard,91
USR022,2025-03-21 14:41:05,180.244.194.245,"Bali, Indonesia",tablet,success,44.53,API,79
USR022,2025-02-22 17:21:41,180.244.248.152,"Bali, Indonesia",tablet,success,34.16,API,68
USR014,2025-02-28 11:04:42,180.244.188.12,"Bandung, Indonesia",tablet,success,17.02,dashboard,86
USR014,2025-03-29 03:24:00,180.244.230.207,"Bandung, Indonesia",tablet,success,9.66,database,173
USR034,2025-02-25 10:16:07,180.244.22.251,"Makassar, Indonesia",desktop,success,52.94,API,56
USR039,2025-01-27 08:12:52,103.28.56.223,"Yogyakarta, Indonesia",mobile,success,32.52,dashboard,34
USR010,2025-01-21 10:11:49,36.68.214.79,"Yogyakarta, Indonesia",tablet,success,47.27,dashboard,90
USR001,2025-01-09 14:42:17,180.244.55.5,"Surabaya, Indonesia",mobile,success,53.59,dashboard,58
USR024,2025-03-23 17:13:02,91.108.110.90,"Moscow, Russia",tablet,success,2.89,API,78
USR007,2025-02-19 12:28:03,182.1.2.13,"Jakarta, Indonesia",mobile,success,47.19,admin_panel,57
USR028,2025-03-31 16:47:22,114.121.21.156,"Surabaya, Indonesia",mobile,success,14.27,admin_panel,77
USR036,2025-03-05 16:34:31,182.1.117.99,"Medan, Indonesia",tablet,success,44.32,API,98
USR008,2025-02-23 15:35:31,114.121.166.193,"Yogyakarta, Indonesia",mobile,success,53.5,API,59
USR035,2025-03-19 11:31:14,180.244.223.125,"Yogyakarta, Indonesia",tablet,success,23.49,API,61
USR033,2025-03-09 14:57:27,180.244.65.103,"Makassar, Indonesia",mobile,success,44.85,API,1959
USR017,2025-02-06 13:20:07,36.68.209.108,"Yogyakarta, Indonesia",desktop,success,35.25,API,1680
USR015,2025-03-24 11:43:13,180.244.209.132,"Semarang, Indonesia",desktop,success,47.92,API,11
USR013,2025-01-24 14:18:35,103.28.21.211,"Medan, Indonesia",mobile,success,50.9,dashboard,81
USR038,2025-02-03 11:53:49,180.244.216.253,"Bandung, Indonesia",tablet,success,45.26,API,43
USR035,2025-03-19 11:49:46,114.121.150.115,"Yogyakarta, Indonesia",tablet,success,42.55,dashboard,32
USR026,2025-02-26 11:34:13,36.68.71.129,"Makassar, Indonesia",tablet,failed,17.88,admin_panel,83
USR003,2025-01-01 12:32:39,103.28.154.251,"Yogyakarta, Indonesia",mobile,success,25.4,database,81
USR019,2025-03-05 14:08:27,114.121.110.211,"Semarang, Indonesia",mobile,success,42.25,dashboard,62
USR031,2025-01-13 10:55:02,103.28.12.177,"Surabaya, Indonesia",desktop,success,18.35,dashboard,772
USR026,2025-02-08 10:01:35,103.28.172.109,"Makassar, Indonesia",tablet,success,59.47,API,60
USR007,2025-03-14 09:50:18,182.1.176.225,"Jakarta, Indonesia",mobile,success,26.07,API,87
USR032,2025-01-20 11:18:13,36.68.31.192,"Medan, Indonesia",desktop,success,7.76,API,77
USR033,2025-02-15 09:03:48,36.68.229.77,"Makassar, Indonesia",mobile,success,5.29,dashboard,40
USR021,2025-01-27 13:20:26,36.68.113.190,"Medan, Indonesia",mobile,success,19.34,admin_panel,84
USR032,2025-01-13 11:21:31,182.1.173.43,"Medan, Indonesia",desktop,success,24.98,dashboard,73
USR003,2025-02-25 13:38:16,36.68.46.59,"Yogyakarta, Indonesia",mobile,failed,50.98,API,12
USR028,2025-01-09 09:43:03,182.1.26.76,"Surabaya, Indonesia",mobile,success,27.09,API,62
USR001,2025-01-16 15:23:59,114.121.227.3,"Surabaya, Indonesia",mobile,success,6.09,dashboard,100
USR005,2025-03-10 11:18:16,36.68.152.147,"Surabaya, Indonesia",tablet,success,17.42,API,21
USR003,2025-03-21 08:47:50,114.121.4.40,"Yogyakarta, Indonesia",mobile,success,20.99,dashboard,61
USR001,2025-02-12 08:48:42,103.28.157.27,"Surabaya, Indonesia",mobile,success,59.07,dashboard,17
USR031,2025-02-12 10:06:11,91.108.195.73,"Moscow, Russia",desktop,success,8.61,database,41
USR019,2025-03-30 08:59:24,103.28.213.245,"Semarang, Indonesia",mobile,success,42.68,database,16
USR003,2025-01-10 15:48:23,182.1.15.237,"Yogyakarta, Indonesia",mobile,success,6.0,admin_panel,49
USR032,2025-03-15 11:20:24,180.244.201.94,"Medan, Indonesia",desktop,success,36.01,API,79
USR028,2025-02-09 17:39:03,182.1.50.243,"Surabaya, Indonesia",mobile,success,39.4,dashboard,20
USR008,2025-02-17 08:49:12,36.68.227.130,"Yogyakarta, Indonesia",mobile,success,31.55,API,34
USR005,2025-01-29 14:55:29,36.68.178.120,"Surabaya, Indonesia",tablet,success,34.43,API,23
USR024,2025-03-13 16:59:51,180.244.176.6,"Surabaya, Indonesia",tablet,success,24.31,API,87
USR019,2025-02-02 09:19:19,182.1.165.197,"Semarang, Indonesia",mobile,success,42.72,dashboard,82
USR023,2025-03-11 15:18:06,114.121.57.247,"Surabaya, Indonesia",desktop,success,54.04,admin_panel,1360
USR040,2025-02-26 08:58:58,180.244.71.120,"Bali, Indonesia",desktop,success,22.3,database,22
USR031,2025-03-04 10:30:47,182.1.53.10,"Surabaya, Indonesia",desktop,failed,0.36,API,3
USR038,2025-03-23 08:48:09,114.121.231.137,"Bandung, Indonesia",tablet,success,38.86,dashboard,36
USR010,2025-03-01 10:33:18,182.1.83.78,"Yogyakarta, Indonesia",tablet,success,13.2,admin_panel,23
USR005,2025-03-12 17:24:05,103.28.130.46,"Surabaya, Indonesia",tablet,success,47.4,dashboard,12
USR024,2025-03-13 16:30:16,180.244.176.199,"Surabaya, Indonesia",tablet,success,45.47,API,94
USR027,2025-01-31 10:39:44,36.68.92.184,"Yogyakarta, Indonesia",tablet,success,57.27,API,48
USR039,2025-03-04 12:39:52,182.1.184.177,"Yogyakarta, Indonesia",mobile,success,42.97,dashboard,48
USR037,2025-01-08 09:47:18,182.1.252.207,"Surabaya, Indonesia",tablet,success,57.92,dashboard,75
USR023,2025-02-05 11:38:12,103.28.206.148,"Surabaya, Indonesia",desktop,success,14.63,API,81
USR019,2025-01-16 13:57:52,180.244.55.185,"Semarang, Indonesia",mobile,success,12.26,admin_panel,1420
USR017,2025-01-12 16:24:11,180.244.195.95,"Yogyakarta, Indonesia",desktop,success,7.45,dashboard,43
USR025,2025-03-24 16:23:31,182.1.237.46,"Medan, Indonesia",tablet,success,25.56,API,73
USR016,2025-01-21 12:35:00,182.1.208.24,"Medan, Indonesia",mobile,success,51.28,dashboard,25
USR028,2025-03-29 10:21:57,103.28.183.193,"Surabaya, Indonesia",mobile,success,57.14,admin_panel,61
USR015,2025-02-11 12:13:37,103.28.79.115,"Semarang, Indonesia",desktop,success,44.95,dashboard,71
USR013,2025-02-13 14:58:03,104.244.118.24,"Medan, Indonesia",desktop,success,12.95,dashboard,23
USR037,2025-02-20 08:21:00,36.68.221.251,"Surabaya, Indonesia",tablet,success,32.26,API,80
USR009,2025-01-18 16:40:29,103.28.229.39,"Jakarta, Indonesia",tablet,success,22.89,API,95
USR030,2025-03-08 13:01:28,114.121.5.184,"Surabaya, Indonesia",mobile,success,56.9,dashboard,50
USR021,2025-02-14 03:05:00,182.1.160.127,"Medan, Indonesia",mobile,success,12.41,admin_panel,121
USR035,2025-03-09 15:56:08,182.1.239.70,"Yogyakarta, Indonesia",tablet,success,11.2,dashboard,68
USR025,2025-01-07 09:27:25,114.121.228.158,"Medan, Indonesia",tablet,success,23.28,dashboard,95
USR009,2025-01-15 09:50:01,114.121.79.89,"Jakarta, Indonesia",tablet,success,47.21,dashboard,96
USR035,2025-01-03 11:36:43,180.244.181.17,"Yogyakarta, Indonesia",tablet,failed,20.43,dashboard,58
USR016,2025-03-24 09:01:30,180.244.82.181,"Medan, Indonesia",mobile,success,36.37,API,68
USR040,2025-01-04 10:30:58,103.28.57.228,"Bali, Indonesia",desktop,success,7.53,dashboard,50
USR015,2025-01-09 12:23:14,36.68.105.133,"Semarang, Indonesia",desktop,success,24.87,API,68
USR027,2025-03-11 17:23:02,36.68.247.181,"Yogyakarta, Indonesia",tablet,success,36.91,database,20
USR010,2025-01-06 10:59:20,182.1.26.199,"Yogyakarta, Indonesia",tablet,failed,38.86,API,72
USR001,2025-03-05 11:21:26,180.244.255.96,"Surabaya, Indonesia",mobile,success,48.53,dashboard,28
USR022,2025-02-10 11:23:42,103.28.193.157,"Bali, Indonesia",tablet,success,24.58,dashboard,22
USR024,2025-01-23 08:43:31,36.68.202.113,"Surabaya, Indonesia",tablet,success,42.21,dashboard,60
USR010,2025-02-05 09:02:58,114.121.211.180,"Yogyakarta, Indonesia",tablet,success,30.22,API,84
USR007,2025-03-09 09:43:28,180.244.112.186,"Jakarta, Indonesia",mobile,success,15.62,dashboard,21
USR040,2025-01-13 14:42:46,114.121.246.89,"Bali, Indonesia",desktop,success,40.28,dashboard,81
USR028,2025-02-13 14:20:07,182.1.70.83,"Surabaya, Indonesia",mobile,success,48.62,API,85
USR037,2025-01-17 16:16:22,103.28.246.186,"Surabaya, Indonesia",tablet,success,15.23,dashboard,15
USR009,2025-03-13 08:37:35,182.1.168.172,"Jakarta, Indonesia",tablet,success,24.45,API,64
USR033,2025-01-29 11:50:57,182.1.58.107,"Makassar, Indonesia",mobile,success,9.2,API,12
USR002,2025-03-26 12:13:33,182.1.96.192,"Medan, Indonesia",mobile,success,40.54,API,40
USR035,2025-01-01 09:13:42,114.121.217.214,"Yogyakarta, Indonesia",tablet,success,34.58,API,65
USR024,2025-03-16 15:36:27,180.244.243.250,"Surabaya, Indonesia",tablet,success,11.58,API,83
USR010,2025-03-25 17:58:10,180.244.34.143,"Yogyakarta, Indonesia",tablet,success,44.57,dashboard,28
USR004,2025-01-21 15:26:30,103.28.104.88,"Surabaya, Indonesia",tablet,success,22.19,API,54
USR015,2025-02-24 10:17:05,182.1.193.251,"Semarang, Indonesia",desktop,failed,45.87,dashboard,17
USR004,2025-02-11 14:54:26,180.244.62.175,"Surabaya, Indonesia",tablet,success,32.26,API,15
USR026,2025-01-13 10:03:13,180.244.243.215,"Makassar, Indonesia",tablet,success,29.74,dashboard,56
USR019,2025-01-21 15:53:34,180.244.4.171,"Semarang, Indonesia",mobile,success,21.47,API,27
USR028,2025-02-21 14:30:24,36.68.19.137,"Surabaya, Indonesia",mobile,success,25.52,dashboard,51
USR005,2025-02-06 11:17:21,180.244.41.36,"Surabaya, Indonesia",tablet,success,26.07,dashboard,37
USR002,2025-01-13 08:53:04,103.28.13.249,"Medan, Indonesia",mobile,success,38.25,dashboard,48
USR003,2025-02-15 15:06:39,182.1.114.191,"Yogyakarta, Indonesia",mobile,success,26.39,API,99
USR031,2025-03-04 10:39:33,36.68.33.50,"Surabaya, Indonesia",desktop,failed,0.75,API,5
USR034,2025-01-07 16:59:27,182.1.247.237,"Makassar, Indonesia",desktop,success,55.66,dashboard,84
USR015,2025-03-23 11:03:06,103.28.169.184,"Semarang, Indonesia",desktop,success,42.47,dashboard,80
USR032,2025-01-18 12:15:16,114.121.216.203,"Medan, Indonesia",desktop,success,29.7,API,84
USR025,2025-02-10 10:29:58,182.1.175.140,"Medan, Indonesia",tablet,success,47.46,API,92
USR007,2025-02-12 14:57:47,182.1.51.129,"Jakarta, Indonesia",mobile,success,13.26,API,58
USR017,2025-02-16 15:49:42,103.28.109.158,"Yogyakarta, Indonesia",desktop,failed,0.53,API,7
USR037,2025-02-08 15:52:01,180.244.169.173,"Surabaya, Indonesia",tablet,success,27.91,dashboard,98
USR017,2025-02-16 15:51:57,180.244.140.161,"Yogyakarta, Indonesia",desktop,success,0.1,dashboard,8
USR029,2025-03-25 10:07:36,103.28.20.94,"Yogyakarta, Indonesia",desktop,success,27.05,API,97
